"ID","Name","GN"
"C1850451","CEROID LIPOFUSCINOSIS, NEURONAL, 1","1"
"C0002624","Retrograde amnesia","1"
"C0750908","Pre-Ictal Amnesia","1"
"C0750909","Retrograde Memory Loss","1"
"C0750910","Pre-Ictal Memory Loss","1"
"C1863727","HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2","1"
"C4014425","PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 4","1"
"C4016748","CUSHING SYNDROME, ACTH-INDEPENDENT ADRENAL, SOMATIC","1"
"C4304832","Primary pigmented nodular adrenocortical disease","4"
"C4015405","BLEEDING DISORDER, PLATELET-TYPE, 19","1"
"C0027149","Myxoma","1"
"C0406810","Carney Complex","1"
"C1850635","Atrial myxoma, familial","1"
"C1854540","Carney Complex, Type 2","1"
"C1864846","PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1 (disorder)","1"
"C2607929","Carney Complex, Type 1","1"
"C2931787","Intracardiac myxoma","1"
"C3809928","AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III","1"
"C1854369","Spinocerebellar ataxia 14","1"
"C4479250","CONGENITAL HEART DEFECTS AND ECTODERMAL DYSPLASIA","1"
"C4014833","IMMUNODEFICIENCY 26 WITH OR WITHOUT NEUROLOGIC ABNORMALITIES","1"
"C3809513","AORTIC ANEURYSM, FAMILIAL THORACIC 8","1"
"C3809006","CARDIOFACIOCUTANEOUS SYNDROME 3","1"
"C3809007","CARDIOFACIOCUTANEOUS SYNDROME 4","1"
"C4015436","ATAXIA, COMBINED CEREBELLAR AND PERIPHERAL, WITH HEARING LOSS AND DIABETES MELLITUS","1"
"C0018418","Gynecomastia","1"
"C1449720","Adolescent Gynecomastia","1"
"C1449721","Infant Gynecomastia","1"
"C3665358","Galactorrhea","1"
"C3809918","MULTIPLE FIBROADENOMAS OF THE BREAST","1"
"C0017495","Gerstmann-Straussler-Scheinker Disease","1"
"C0022802","Kuru","1"
"C0036457","Scrapie","3"
"C0206042","Fatal Familial Insomnia","1"
"C0751645","Human Transmissible Spongiform Encephalopathies, Inherited","1"
"C1847650","SPONGIFORM ENCEPHALOPATHY WITH NEUROPSYCHIATRIC FEATURES","1"
"C1852467","Creutzfeldt-Jakob Disease, Sporadic","1"
"C1864112","HUNTINGTON DISEASE-LIKE 1","1"
"C1969957","Creutzfeldt-Jakob Disease, Heidenhain Variant","1"
"C2931022","Amyloidosis, Cerebral, with Spongiform Encephalopathy","1"
"C3805618","CEREBRAL AMYLOID ANGIOPATHY, PRNP-RELATED","1"
"C4303482","Familial Alzheimer-like prion disease","1"
"C0085650","Purpura Fulminans","1"
"C0398625","Protein C Deficiency","1"
"C2674321","Thrombophilia, Hereditary, Due To Protein C Deficiency, Autosomal Dominant","1"
"C2674322","Protein C Deficiency, Acquired","1"
"C2676759","THROMBOPHILIA DUE TO PROTEIN C DEFICIENCY, AUTOSOMAL RECESSIVE","1"
"C2930896","Congenital thrombotic disease, due to Protein C deficiency","1"
"C0268529","Proline dehydrogenase deficiency","1"
"C1833247","SCHIZOPHRENIA 4 (disorder)","1"
"C0878683","Pituitary Dwarfism Type 3","1"
"C3278211","THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY, AUTOSOMAL DOMINANT","1"
"C3281092","THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY, AUTOSOMAL RECESSIVE","1"
"C3502051","Thrombophilia, Hereditary, Due To Protein S Deficiency, Autosomal Recessive","1"
"C3502052","Thrombophilia, Hereditary, Due To Protein S Deficiency, Autosomal Dominant","1"
"C0796028","ATAXIA, FATAL X-LINKED, WITH DEAFNESS AND LOSS OF VISION","1"
"C1839566","CHARCOT-MARIE-TOOTH DISEASE, X-LINKED RECESSIVE, 5","1"
"C1844677","DEAFNESS, X-LINKED 1 (disorder)","1"
"C1970827","Phosphoribosylpyrophosphate Synthetase Superactivity","1"
"C0268417","Pancreatic trypsinogen deficiency","1"
"C1868653","Pancreatitis, Calcific","3"
"C0796032","Malpuech facial clefting syndrome","3"
"C0796059","Oculopalatoskeletal syndrome","2"
"C0796279","Carnevale syndrome","2"
"C4303860","Craniofacial ulnar renal syndrome","3"
"C0796089","LISSENCEPHALY SYNDROME, NORMAN-ROBERTS TYPE","1"
"C1838062","EPILEPSY, LATERAL TEMPORAL LOBE, AUTOSOMAL DOMINANT","3"
"C4225327","EPILEPSY, FAMILIAL TEMPORAL LOBE, 7","1"
"C0268416","Enterokinase Deficiency","1"
"C1838577","Cerebral Autosomal Recessive Arteriopathy with Subcortical Infarcts and Leukoencephalopathy","1"
"C1857813","Macular Degeneration, Age-Related, 7","1"
"C4225211","CEREBRAL ARTERIOPATHY, AUTOSOMAL DOMINANT, WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY, TYPE 2","1"
"C0268262","Metachromatic Leukodystrophy due to Saposin B Deficiency","1"
"C1864651","GAUCHER DISEASE, ATYPICAL, DUE TO SAPOSIN C DEFICIENCY","1"
"C2673266","KRABBE DISEASE, ATYPICAL, DUE TO SAPOSIN A DEFICIENCY","1"
"C2673635","Combined Saposin Deficiency","1"
"C1843013","Alzheimer disease, familial, type 3","1"
"C1843014","Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques","1"
"C1843015","Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia","1"
"C3160720","Cardiomyopathy, Dilated, 1u","1"
"C3150958","Cardiomyopathy, Dilated, 1V","1"
"C1850568","Nakajo syndrome","1"
"C1291463","Deficiency of phosphoserine phosphatase","1"
"C1835820","HOLOPROSENCEPHALY 7","1"
"C1854245","Basal cell carcinoma, multiple","1"
"C2751544","BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1","1"
"C2751545","Basal Cell Carcinoma, Nonsyndromic","1"
"C3711390","9q22.3 Microdeletion","1"
"C0003081","Anisometropia","1"
"C0023798","Lipoma","2"
"C0023801","Lipomatosis","1"
"C0205822","Hibernoma","2"
"C0205823","Pleomorphic Lipoma","2"
"C1266181","Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos)","1"
"C1834711","CEREBELLOPARENCHYMAL DISORDER VI","1"
"C1834712","Cerebellar Granule Cell Hypertrophy and Megalencephaly","1"
"C1835047","MELANOMA, CUTANEOUS MALIGNANT, 1","1"
"C1854416","MACROCEPHALY/AUTISM SYNDROME","1"
"C2751642","GLIOMA SUSCEPTIBILITY 2","1"
"C3489413","Lipomatosis, Multiple","2"
"C1846534","ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 1","1"
"C1859648","Asthma, Nasal Polyps, And Aspirin Intolerance","2"
"C0030804","Pemphigoid, Benign Mucous Membrane","1"
"C1282359","Ocular Cicatricial Pemphigoid","1"
"C0020492","Hyperostosis","1"
"C0342345","Hypoparathyroidism - autosomal dominant","2"
"C1840334","Hypoparathyroidism, Autosomal Recessive","2"
"C0751505","Insufficient Sleep Syndrome","1"
"C0751506","REM Sleep Deprivation","1"
"C0005694","Bladder neck obstruction","1"
"C0023532","Leukoplakia, Oral","1"
"C0339143","Thyroid associated opthalmopathies","2"
"C0376323","Congestive Ophthalmopathy","2"
"C0878500","Intraepithelial Neoplasia","1"
"C1563709","Myopathic Ophthalmopathy","2"
"C0038833","Superior Vena Cava Syndrome","1"
"C0038834","Superior Vena Cava Thrombosis","1"
"C0267941","Pancreatitis, Acute Necrotizing","1"
"C0376670","Pancreatitis, Alcoholic","1"
"C3150644","BRACHYDACTYLY, TYPE E2","1"
"C0265295","Jansen type metaphyseal chondrodysplasia","1"
"C1838779","Eiken Skeletal Dysplasia","1"
"C1852222","Failure of Tooth Eruption, Primary","1"
"C1859148","Chondrodysplasia, blomstrand type","1"
"C0029423","Cartilaginous exostosis","1"
"C0410530","Metachondromatosis","1"
"C3150875","CHOANAL ATRESIA AND LYMPHEDEMA","1"
"C0432357","Congenital absence of breast with absent nipple","1"
"C4014918","BREASTS AND/OR NIPPLES, APLASIA OR HYPOPLASIA OF, 2","1"
"C3280100","NEPHROTIC SYNDROME, TYPE 6","1"
"C0878676","6-pyruvoyl-tetrahydropterin synthase deficiency","1"
"C2678415","Hyperphenylalaninemia, BH4-Deficient, Due To Partial PTS Deficiency","1"
"C4015357","MENTAL RETARDATION, AUTOSOMAL DOMINANT 31","1"
"C0032371","Poliomyelitis","1"
"C0751445","Encephalitis, Polio","1"
"C0751446","Poliomyelitis, Nonpoliovirus","1"
"C0751447","Poliomyelitis, Preparalytic","1"
"C1527258","Infantile paralysis","1"
"C0037140","B Virus Infection","3"
"C2931488","Zlotogora-Ogur syndrome","1"
"C0162538","Immunoglobulin A deficiency (disorder)","3"
"C1838299","Peroxisome Biogenesis Disorder, Complementation Group 14","1"
"C1838300","Peroxisome Biogenesis Disorder, Complementation Group J","1"
"C3554002","PEROXISOME BIOGENESIS DISORDER 12A (ZELLWEGER)","1"
"C4225390","BILE ACID SYNTHESIS DEFECT, CONGENITAL, 5","1"
"C0042847","Vitamin B 12 Deficiency","1"
"C3553915","METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblJ TYPE","1"
"C3539010","PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F","1"
"C3542026","PEROXISOME BIOGENESIS DISORDER 5B","1"
"C3553940","PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER)","1"
"C3553941","PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5","1"
"C3553942","PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10","1"
"C3550234","PEROXISOME BIOGENESIS DISORDER 2B","1"
"C3550273","PEROXISOME BIOGENESIS DISORDER 2A (ZELLWEGER)","1"
"C3550274","PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 2","1"
"C4225237","RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 5","1"
"C0432255","Geroderma osteodysplastica","2"
"C2751987","Cutis Laxa, Autosomal Recessive, Type IIB","1"
"C3280799","CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB","1"
"C0268354","De Barsy syndrome","1"
"C1832669","SPASTIC PARAPLEGIA 9, AUTOSOMAL DOMINANT (disorder)","1"
"C4225268","CUTIS LAXA, AUTOSOMAL DOMINANT 3","1"
"C4225272","SPASTIC PARAPLEGIA 9B, AUTOSOMAL RECESSIVE","1"
"C0017925","Glycogen Storage Disease Type VI","1"
"C4014239","MICROCEPHALY, PROGRESSIVE, WITH SEIZURES AND CEREBRAL AND CEREBELLAR ATROPHY","1"
"C1868679","GRISCELLI SYNDROME, TYPE 2","1"
"C4540321","MENTAL RETARDATION, AUTOSOMAL DOMINANT 48","1"
"C1842398","Neutrophil Immunodeficiency Syndrome","1"
"C1802395","Congenital muscular hypertrophy-cerebral syndrome","5"
"C1853099","Cornelia de Lange Syndrome 3","5"
"C3553517","CORNELIA DE LANGE SYNDROME 4","1"
"C3281089","MIRROR MOVEMENTS 2","1"
"C4284093","FANCONI ANEMIA, COMPLEMENTATION GROUP R","1"
"C3150653","FANCONI ANEMIA, COMPLEMENTATION GROUP O","1"
"C1969056","LEOPARD SYNDROME 2","1"
"C1969057","Noonan Syndrome 5","1"
"C4014656","CARDIOMYOPATHY, DILATED, 1NN","1"
"C1832322","Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive","2"
"C1835931","ALPHA/BETA T-CELL LYMPHOPENIA WITH GAMMA/DELTA T-CELL EXPANSION, SEVERE CYTOMEGALOVIRUS INFECTION, AND AUTOIMMUNITY","1"
"C2673536","Combined Cellular And Humoral Immune Defects With Granulomas","2"
"C2931884","Reticuloendotheliosis, familial, with eosinophilia","3"
"C0796004","Kabuki make-up syndrome","4"
"C4225367","MYASTHENIC SYNDROME, CONGENITAL, 11, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY","1"
"C0206650","Fibroadenoma","2"
"C1832661","ANOPHTHALMIA AND PULMONARY HYPOPLASIA","2"
"C3809803","MICROPHTHALMIA, SYNDROMIC 12","1"
"C4015323","LEUKODYSTROPHY, HYPOMYELINATING, 9","1"
"C0003857","Congenital arteriovenous malformation","1"
"C1842180","CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION (disorder)","2"
"C2675370","Capillary Malformation Without Arteriovenous Malformation","2"
"C0751484","Sporadic Retinoblastoma","1"
"C3151302","Chromosome 13q14 deletion syndrome","1"
"C0796063","microcephaly-digital anomalies syndrome","1"
"C3715216","RETINITIS PIGMENTOSA 66","1"
"C0152455","Keratomalacia","1"
"C0271271","Xerotic keratitis","1"
"C0856901","Retinol Deficiency","1"
"C2931501","Microphthalmia associated with colobomatous cyst","8"
"C3554593","RETINAL DYSTROPHY, IRIS COLOBOMA, AND COMEDOGENIC ACNE SYNDROME","1"
"C4225330","MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 10","1"
"C3887980","COLORBLINDNESS, PARTIAL, PROTAN SERIES","1"
"C0311338","Fundus Albipunctatus","3"
"C1405854","Retinitis punctata albescens (disorder)","3"
"C1842475","Retinitis Pigmentosa 7","1"
"C2675552","Retinitis Pigmentosa 7, Digenic","0"
"C2751290","CHOROIDAL DYSTROPHY, CENTRAL AREOLAR 2","0"
"C4509881","Multifocal pattern dystrophy of retinal pigment epithelium simulating fundus flavimaculatus","0"
"C1970239","DEAFNESS, AUTOSOMAL RECESSIVE, 24","1"
"C0221043","Liddle Syndrome","4"
"C2751310","Hyperuricemic Nephropathy, Familial Juvenile 2","1"
"C0399440","Hereditary gingival fibromatosis","2"
"C0025268","Multiple Endocrine Neoplasia Type 2a","1"
"C0025269","Multiple Endocrine Neoplasia Type 2b","1"
"C0027662","Multiple Endocrine Neoplasia","1"
"C0238462","Medullary carcinoma of thyroid","1"
"C3888239","HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1","1"
"C0221060","Mobius Syndrome","2"
"C0853240","Mobius II syndrome","2"
"C3151068","RETINITIS PIGMENTOSA 44","1"
"C0272052","Rh Deficiency Syndrome","2"
"C1849387","Rh-Null, Regulator Type","2"
"C0002881","Anemia, Hemolytic, Congenital","1"
"C1864869","Night Blindness, Congenital Stationary, Autosomal Dominant 1","1"
"C3151001","Retinitis Pigmentosa 4","1"
"C1306122","Oguchi disease","2"
"C3150678","OGUCHI DISEASE 2","1"
"C3809233","NOONAN SYNDROME 8","1"
"C1843815","Newfoundland Rod-Cone Dystrophy","1"
"C1843816","Bothnia Retinal Dystrophy","1"
"C0220748","Cartilage-hair hypoplasia","0"
"C1834821","METAPHYSEAL DYSPLASIA WITHOUT HYPOTRICHOSIS","0"
"C1846796","Anauxetic dysplasia","1"
"C4053775","Pituitary stalk interruption syndrome","7"
"C0042580","Vesico-Ureteral Reflux","3"
"C1970483","Vesicoureteral Reflux 2","1"
"C4225266","IMMUNODEFICIENCY 42","1"
"C1867300","RETINITIS PIGMENTOSA 9","1"
"C0220701","RETINITIS PIGMENTOSA 1","1"
"C2681923","RETINITIS PIGMENTOSA 2 (disorder)","1"
"C1844776","CONE-ROD DYSTROPHY, X-LINKED, 1","1"
"C1844777","CONE DYSTROPHY, X-LINKED, 1","1"
"C1845667","RETINITIS PIGMENTOSA 3","1"
"C2749137","Retinitis Pigmentosa, X-Linked, And Sinorespiratory Infections, With Or Without Deafness","1"
"C3151784","MACULAR DEGENERATION, X-LINKED ATROPHIC","1"
"C1859844","LEBER CONGENITAL AMAUROSIS, TYPE II (disorder)","1"
"C3151086","Retinitis Pigmentosa 20","1"
"C4478383","MENTAL RETARDATION, X-LINKED, SYNDROMIC, 35","1"
"C2675512","Diamond-Blackfan Anemia 7","1"
"C3809888","DIAMOND-BLACKFAN ANEMIA 12","1"
"C0020678","Hypotrichosis","6"
"C1854310","Hypotrichosis simplex","6"
"C4014563","HYPOTRICHOSIS 12","1"
"C3554042","DIAMOND-BLACKFAN ANEMIA 11","1"
"C4479424","DIAMOND-BLACKFAN ANEMIA 16","1"
"C2675859","Diamond-Blackfan Anemia 5","1"
"C0265252","Coffin-Lowry syndrome","1"
"C0796225","Mental Retardation, X-Linked 19","1"
"C2675511","Diamond-Blackfan Anemia 8","1"
"C2750081","Diamond-Blackfan Anemia 9","1"
"C0740302","5q-syndrome","1"
"C1292779","Myelodysplastic Syndrome with Isolated del(5q)","1"
"C2675860","Diamond-Blackfan Anemia 4","1"
"C2676137","Diamond-Blackfan Anemia 1","1"
"C4479431","BRACHYCEPHALY, TRICHOMEGALY, AND DEVELOPMENTAL DELAY","1"
"C1857719","Anemia, Diamond-Blackfan, 3","1"
"C2750080","Diamond-Blackfan Anemia 10","1"
"C4479428","DIAMOND-BLACKFAN ANEMIA 17","1"
"C4225411","DIAMOND-BLACKFAN ANEMIA 15 WITH MANDIBULOFACIAL DYSOSTOSIS","1"
"C4014641","DIAMOND-BLACKFAN ANEMIA 13","1"
"C0152439","Retinoschisis","1"
"C0271091","Retinoschisis, Juvenile, X-Linked","1"
"C1137478","Retinoschisis, Degenerative","1"
"C3714753","RETINOSCHISIS 1, X-LINKED, JUVENILE","1"
"C1858106","SPASTIC PARAPLEGIA 12, AUTOSOMAL DOMINANT (disorder)","1"
"C0751951","Central Core Myopathy (disorder)","1"
"C1840365","King Denborough syndrome","1"
"C1850674","MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA (disorder)","1"
"C1861751","Minicore Myopathy, Moderate, with Hand Involvement","1"
"C1861752","Multicore Myopathy, Moderate, with Hand Involvement","1"
"C1861753","Multiminicore Disease, Moderate, with Hand Involvement","1"
"C2674259","NEUROMUSCULAR DISEASE, CONGENITAL, WITH UNIFORM TYPE 1 FIBER (disorder)","1"
"C2930980","Malignant hyperthermia susceptibility type 1","1"
"C1832931","ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 2","1"
"C4053736","Catecholaminergic Polymorphic Ventricular Tachycardia Type 1","1"
"C0349217","Depressive episode, unspecified","2"
"C0221014","Reactive systemic amyloidosis","1"
"C3151061","RETINITIS PIGMENTOSA 47","1"
"C0265246","Townes syndrome","2"
"C4540188","NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ATAXIA, AND SEIZURES","1"
"C3887525","Keratosis Follicularis Spinulosa Decalvans, X-Linked","2"
"C3695063","CHARCOT-MARIE-TOOTH DISEASE, TYPE 4B3","1"
"C0343055","Generalized pustular psoriasis","10"
"C4225189","MICROCEPHALY, CONGENITAL CATARACT, AND PSORIASIFORM DERMATITIS","1"
"C1846421","Lathosterolosis","1"
"C0018975","Hemeralopia","6"
"C3489704","Vision Disability","6"
"C1837454","SPINOCEREBELLAR ATAXIA 8","0"
"C1858672","GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 1","2"
"C1858673","GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2","1"
"C1864987","Migraine, Familial Hemiplegic, 3","1"
"C2751756","Febrile Convulsions, Familial, 3a","1"
"C2748541","Brugada Syndrome 5","1"
"C3809311","ATRIAL FIBRILLATION, FAMILIAL, 13","1"
"C4479236","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 52","1"
"C1842382","Epilepsy, Benign Neonatal, 3","1"
"C3150987","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 11","1"
"C3809312","ATRIAL FIBRILLATION, FAMILIAL, 14","1"
"C0085417","Epilepsy, Complex Partial","1"
"C0751640","Cryptogenic Partial Complex Epilepsy","1"
"C0751641","Epilepsy, Symptomatic, Partial Complex","1"
"C0221055","Paramyotonia Congenita (disorder)","1"
"C0752355","Myotonia Fluctuans (disorder)","1"
"C1868433","Normokalemic Periodic Paralysis, Potassium-Sensitive","1"
"C1868619","Paramyotonia Congenita Without Cold Paralysis","1"
"C2750061","Hypokalemic Periodic Paralysis, Type 2","1"
"C2931826","Potassium aggravated myotonia","1"
"C3149517","LARYNGOSPASM, SEVERE NEONATAL EPISODIC","1"
"C3280112","MYASTHENIC SYNDROME, CONGENITAL, 16","1"
"C3489447","Hyperkalemic Periodic Paralysis Type 2","1"
"C4275008","Acetazolamide responsive myotonia","1"
"C2678484","Long Qt Syndrome 10","1"
"C1832680","CARDIOMYOPATHY, DILATED, 1E","1"
"C1837845","SICK SINUS SYNDROME 1, AUTOSOMAL RECESSIVE","1"
"C1859062","LONG QT SYNDROME 3","1"
"C1861983","Heart Block, Nonprogressive","1"
"C1861984","Cardiac Conduction Defect, Nonprogressive","1"
"C2748542","CARDIAC CONDUCTION DEFECT, NONSPECIFIC (disorder)","1"
"C2931401","Long QT syndrome type 3","1"
"C3151464","ATRIAL FIBRILLATION, FAMILIAL, 10","1"
"C3276241","LONG QT SYNDROME 3/6, DIGENIC Disorder","2"
"C1865926","Infantile convulsions and paroxysmal choreoathetosis, familial (disorder)","2"
"C3280415","COGNITIVE IMPAIRMENT WITH OR WITHOUT CEREBELLAR ATAXIA","1"
"C3281191","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 13","1"
"C4310728","SEIZURES, BENIGN FAMILIAL INFANTILE, 5","1"
"C0014804","Erythromelalgia","1"
"C0014805","Primary Erythermalgia","3"
"C1833661","PAROXYSMAL EXTREME PAIN DISORDER","3"
"C1855739","Indifference to Pain, Congenital, Autosomal Recessive","1"
"C2751778","Generalized Epilepsy With Febrile Seizures Plus, 7","1"
"C3151229","FEBRILE SEIZURES, FAMILIAL, 3B","1"
"C3178789","Widespread Chronic Pain","1"
"C3276706","Small Fiber Neuropathy","1"
"C3809893","EPISODIC PAIN SYNDROME, FAMILIAL, 2","1"
"C2751666","BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 2","1"
"C2751324","BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 3","1"
"C3150990","LEUKOENCEPHALOPATHY WITH DYSTONIA AND MOTOR NEUROPATHY","1"
"C0041327","Tuberculosis, Pulmonary","3"
"C0266929","Chronic Periodontitis","2"
"C1855008","Mitochondrial Complex II Deficiency","3"
"C3150898","CARDIOMYOPATHY, DILATED, 1GG","1"
"C3279992","PARAGANGLIOMAS 5","1"
"C0030421","Paraganglioma","5"
"C1847319","PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA","3"
"C1861848","PARAGANGLIOMAS 4","2"
"C3552552","COWDEN SYNDROME 2","1"
"C1854336","PARAGANGLIOMAS 3","1"
"C0007279","Carotid Body Paraganglioma","1"
"C0017671","Glomus Jugulare Tumor","1"
"C0024586","Malignant Carcinoid Syndrome","1"
"C0030422","Extra-Adrenal Paraganglioma","1"
"C0349535","Carcinoid tumor of intestine","1"
"C1868633","Paragangliomas with Sensorineural Hearing Loss","1"
"C3494181","Glomus Tumors, Familial, 1","1"
"C0265294","Pyle metaphyseal dysplasia","1"
"C1968602","Surfactant Metabolism Dysfunction, Pulmonary, 1","1"
"C1970470","SURFACTANT METABOLISM DYSFUNCTION, PULMONARY, 2 (disorder)","1"
"C2936331","Sarcoglycanopathies","1"
"C2936332","Alpha-Sarcoglycanopathies","1"
"C1858593","Limb-girdle muscular dystrophy, type 2E","1"
"C2930900","Beta-sarcoglycanopathy","1"
"C1832525","Limb-girdle muscular dystrophy type 2F","1"
"C1847667","CARDIOMYOPATHY, DILATED, 1L","1"
"C0410173","Severe autosomal recessive muscular dystrophy of childhood - North African type (disorder)","1"
"C0008029","Cherubism","1"
"C0265581","Longitudinal deficiency of radius","2"
"C0265596","Talipomanus","2"
"C0265598","Manus vara","2"
"C1840235","SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR","1"
"C1840529","HOLOPROSENCEPHALY 3","1"
"C1861355","Syndactyly, Type IV","2"
"C1868114","POLYDACTYLY, PREAXIAL II (disorder)","2"
"C1968843","MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 5 (disorder)","1"
"C0152441","Madelung Deformity","1"
"C0265309","Leri-Weill dyschondrosteosis","1"
"C0432230","Langer Mesomelic Dysplasia Syndrome","1"
"C1845118","SHORT STATURE, IDIOPATHIC, X-LINKED","1"
"C1283620","Sucrase-isomaltase deficiency, congenital","0"
"C1970200","MENTAL RETARDATION, AUTOSOMAL RECESSIVE 12","1"
"C3554316","EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 15","1"
"C2675187","MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE, 7 (disorder)","1"
"C3809877","SCHAAF-YANG SYNDROME","2"
