geneA,geneB
YNL104C,YPR106W
YNL104C,YPR190C
YNL106C,YNL209W
YNL106C,YPR036W
YNL106C,YPR161C
YNL106C,YPR171W
YNL107W,YNL136W
YNL107W,YNL209W
YNL107W,YNL225C
YNL107W,YOL012C
YNL107W,YOR212W
YNL107W,YOR232W
YNL107W,YOR244W
YNL107W,YOR324C
YNL107W,YPL216W
YNL107W,YPL235W
YNL107W,YPR023C
YNL108C,YNL209W
YNL110C,YNL132W
YNL110C,YNL175C
YNL110C,YNL182C
YNL110C,YNL255C
YNL110C,YNL301C
YNL110C,YNL307C
YNL110C,YNR051C
YNL110C,YNR053C
YNL110C,YOL041C
YNL110C,YOL077C
YNL110C,YOL127W
YNL110C,YOR005C
YNL110C,YOR048C
YNL110C,YOR063W
YNL110C,YOR145C
YNL110C,YOR167C
YNL110C,YOR198C
YNL110C,YOR206W
YNL110C,YOR272W
YNL110C,YOR294W
YNL110C,YOR310C
YNL110C,YOR312C
YNL110C,YPL012W
YNL110C,YPL043W
YNL110C,YPL090C
YNL110C,YPL093W
YNL110C,YPL131W
YNL110C,YPL143W
YNL110C,YPL146C
YNL110C,YPL211W
YNL110C,YPL220W
YNL110C,YPL240C
YNL110C,YPL249C-A
YNL110C,YPL266W
YNL110C,YPR016C
YNL110C,YPR042C
YNL110C,YPR102C
YNL110C,YPR137W
YNL110C,YPR143W
YNL110C,YPR144C
YNL110C,YPR169W
YNL110C,YPR190C
YNL111C,YNL209W
YNL111C,YPR042C
YNL112W,YNL186W
YNL112W,YNL209W
YNL112W,YNL255C
YNL112W,YNR046W
YNL112W,YNR051C
YNL112W,YOL077C
YNL112W,YOR056C
YNL112W,YOR091W
YNL112W,YOR206W
YNL112W,YPL055C
YNL112W,YPL093W
YNL112W,YPL169C
YNL112W,YPL178W
YNL112W,YPL217C
YNL112W,YPR144C
YNL112W,YPR152C
YNL112W,YPR190C
YNL113W,YNL151C
YNL113W,YNL248C
YNL113W,YNL250W
YNL113W,YNL255C
YNL113W,YNR003C
YNL113W,YOR116C
YNL113W,YOR198C
YNL113W,YOR207C
YNL113W,YOR210W
YNL113W,YOR340C
YNL113W,YOR341W
YNL113W,YOR360C
YNL113W,YPL020C
YNL113W,YPL204W
YNL113W,YPR010C
YNL113W,YPR042C
YNL113W,YPR049C
YNL113W,YPR110C
YNL113W,YPR161C
YNL113W,YPR187W
YNL113W,YPR190C
YNL115C,YOR198C
YNL116W,YNL154C
YNL116W,YNL209W
YNL116W,YNL271C
YNL116W,YNL311C
YNL116W,YOR393W
YNL116W,YPL022W
YNL116W,YPL110C
YNL117W,YNL251C
YNL117W,YOL045W
YNL117W,YOL147C
YNL117W,YOR011W
YNL117W,YOR351C
YNL117W,YOR359W
YNL117W,YPR152C
YNL117W,YPR190C
YNL118C,YNL145W
YNL118C,YNL288W
YNL118C,YOL149W
YNL118C,YOL151W
YNL118C,YOR023C
YNL118C,YOR027W
YNL118C,YOR091W
YNL118C,YOR093C
YNL118C,YOR124C
YNL118C,YOR198C
YNL118C,YPL089C
YNL118C,YPL093W
YNL118C,YPL204W
YNL118C,YPL220W
YNL118C,YPR036W
YNL118C,YPR129W
YNL118C,YPR160W
YNL119W,YNL209W
YNL119W,YOR251C
YNL121C,YNL131W
YNL121C,YNL169C
YNL121C,YNR017W
YNL121C,YOL026C
YNL121C,YOL045W
YNL121C,YOR008C
YNL121C,YOR027W
YNL121C,YOR198C
YNL121C,YPL063W
YNL121C,YPL240C
YNL121C,YPR106W
YNL121C,YPR128C
YNL121C,YPR190C
YNL122C,YPR042C
YNL123W,YNL209W
YNL123W,YOR198C
YNL123W,YOR317W
YNL123W,YPR042C
YNL123W,YPR190C
YNL124W,YNL178W
YNL124W,YNL209W
YNL124W,YNL302C
YNL124W,YOL040C
YNL124W,YOL121C
YNL124W,YOL127W
YNL124W,YOL149W
YNL124W,YOR063W
YNL124W,YOR096W
YNL124W,YOR310C
YNL124W,YPL036W
YNL124W,YPL079W
YNL124W,YPL081W
YNL124W,YPL131W
YNL124W,YPL178W
YNL124W,YPL198W
YNL124W,YPL240C
YNL124W,YPL249C-A
YNL124W,YPR110C
YNL125C,YNL130C
YNL125C,YNL154C
YNL125C,YNL197C
YNL125C,YNR059W
YNL125C,YOR204W
YNL125C,YOR359W
YNL125C,YPL076W
YNL125C,YPL141C
YNL125C,YPL240C
YNL125C,YPR042C
YNL126W,YNL188W
YNL126W,YOR043W
YNL126W,YPL055C
YNL126W,YPL204W
YNL126W,YPR042C
YNL127W,YOL086C
YNL128W,YPL164C
YNL129W,YNL209W
YNL130C,YNL336W
YNL130C,YOR016C
YNL130C,YOR067C
YNL130C,YOR198C
YNL130C,YPL246C
YNL130C,YPR042C
YNL131W,YNL169C
YNL131W,YNR017W
YNL131W,YOR061W
YNL131W,YOR198C
YNL131W,YPL063W
YNL131W,YPL170W
YNL131W,YPL204W
YNL131W,YPL240C
YNL131W,YPR133W-A
YNL132W,YNL178W
YNL132W,YNL186W
YNL132W,YNL207W
YNL132W,YNL209W
YNL132W,YNL230C
YNL132W,YNL287W
YNL132W,YNL308C
YNL132W,YNR046W
YNL132W,YNR051C
YNL132W,YNR054C
YNL132W,YOL102C
YNL132W,YOR078W
YNL132W,YOR080W
YNL132W,YOR091W
YNL132W,YOR096W
YNL132W,YOR310C
YNL132W,YPL012W
YNL132W,YPL042C
YNL132W,YPL043W
YNL132W,YPL055C
YNL132W,YPL081W
YNL132W,YPL178W
YNL132W,YPL198W
YNL132W,YPL217C
YNL132W,YPL220W
YNL132W,YPL235W
YNL132W,YPL259C
YNL132W,YPR010C
YNL132W,YPR106W
YNL132W,YPR137W
YNL132W,YPR144C
YNL132W,YPR190C
YNL133C,YNL154C
YNL134C,YNL209W
YNL134C,YNL271C
YNL134C,YPL020C
YNL135C,YNL209W
YNL135C,YOL012C
YNL135C,YOR042W
YNL135C,YOR117W
YNL135C,YOR198C
YNL135C,YOR319W
YNL135C,YOR335C
YNL135C,YPL049C
YNL135C,YPL240C
YNL135C,YPR042C
YNL135C,YPR093C
YNL135C,YPR119W
YNL135C,YPR166C
YNL135C,YPR190C
YNL136W,YNL154C
YNL136W,YNL189W
YNL136W,YNL225C
YNL136W,YNL246W
YNL136W,YNL255C
YNL136W,YOR244W
YNL136W,YPL031C
YNL136W,YPL066W
YNL136W,YPR023C
YNL137C,YOL027C
YNL137C,YOR158W
YNL137C,YPL013C
YNL137C,YPL118W
YNL137C,YPR042C
YNL137C,YPR125W
YNL138W-A,YNR011C
YNL138W-A,YOR308C
YNL138W-A,YPL213W
YNL138W,YNL209W
YNL138W,YNR035C
YNL138W,YOL087C
YNL138W,YOR087W
YNL138W,YOR122C
YNL138W,YOR198C
YNL138W,YPL240C
YNL138W,YPR152C
YNL139C,YNL189W
YNL139C,YNL253W
YNL139C,YOR191W
YNL139C,YOR341W
YNL139C,YPL178W
YNL139C,YPR190C
YNL140C,YPR042C
YNL141W,YNL209W
YNL141W,YOR198C
YNL141W,YPL020C
YNL141W,YPR190C
YNL142W,YOL109W
YNL142W,YOR332W
YNL142W,YPL265W
YNL143C,YOR359W
YNL143C,YPR042C
YNL144C,YNL255C
YNL145W,YNL147W
YNL145W,YNL209W
YNL145W,YOL149W
YNL145W,YPR042C
YNL146C-A,YNL255C
YNL146W,YNL251C
YNL147W,YOL139C
YNL147W,YOL149W
YNL147W,YOR308C
YNL147W,YPL213W
YNL147W,YPR082C
YNL147W,YPR178W
YNL148C,YNL183C
YNL148C,YNL255C
YNL149C,YNL154C
YNL149C,YNL255C
YNL149C,YOL075C
YNL149C,YOR198C
YNL149C,YPL031C
YNL149C,YPR018W
YNL151C,YNL209W
YNL151C,YNL255C
YNL151C,YNR003C
YNL151C,YOL021C
YNL151C,YOR116C
YNL151C,YOR207C
YNL151C,YOR360C
YNL151C,YPR110C
YNL151C,YPR187W
YNL151C,YPR190C
YNL152W,YNL209W
YNL152W,YPL242C
YNL152W,YPR042C
YNL152W,YPR119W
YNL153C,YNL209W
YNL153C,YNL255C
YNL153C,YOR117W
YNL153C,YOR324C
YNL154C,YNL155W
YNL154C,YNL173C
YNL154C,YNL186W
YNL154C,YNL189W
YNL154C,YNL192W
YNL154C,YNL218W
YNL154C,YNL245C
YNL154C,YNL267W
YNL154C,YNL272C
YNL154C,YNL284C-A
YNL154C,YNL292W
YNL154C,YNR006W
YNL154C,YNR019W
YNL154C,YNR034W
YNL154C,YNR047W
YNL154C,YOL091W
YNL154C,YOL103W-A
YNL154C,YOL104C
YNL154C,YOL122C
YNL154C,YOL139C
YNL154C,YOR078W
YNL154C,YOR084W
YNL154C,YOR092W
YNL154C,YOR107W
YNL154C,YOR123C
YNL154C,YOR141C
YNL154C,YOR153W
YNL154C,YOR168W
YNL154C,YOR177C
YNL154C,YOR181W
YNL154C,YOR208W
YNL154C,YOR239W
YNL154C,YOR276W
YNL154C,YOR295W
YNL154C,YOR355W
YNL154C,YOR362C
YNL154C,YPL138C
YNL154C,YPL146C
YNL154C,YPL181W
YNL154C,YPL191C
YNL154C,YPL217C
YNL154C,YPL240C
YNL154C,YPL257W-A
YNL154C,YPR013C
YNL154C,YPR032W
YNL154C,YPR058W
YNL154C,YPR091C
YNL154C,YPR137C-A
YNL154C,YPR152C
YNL154C,YPR158C-C
YNL154C,YPR158W-A
YNL154C,YPR198W
YNL155W,YNL209W
YNL155W,YOR151C
YNL155W,YOR156C
YNL155W,YOR201C
YNL155W,YOR261C
YNL155W,YPR108W
YNL156C,YNL197C
YNL156C,YOR011W
YNL156C,YOR136W
YNL156C,YOR198C
YNL157W,YNL209W
YNL157W,YOR267C
YNL157W,YPL227C
YNL157W,YPR080W
YNL157W,YPR181C
YNL160W,YOL133W
YNL160W,YOR198C
YNL161W,YNL209W
YNL161W,YNL255C
YNL161W,YNL272C
YNL161W,YOL036W
YNL161W,YOL070C
YNL161W,YOL139C
YNL161W,YOR007C
YNL161W,YOR198C
YNL161W,YOR344C
YNL161W,YOR353C
YNL161W,YPL032C
YNL161W,YPL055C
YNL162W-A,YNL255C
YNL162W,YNL209W
YNL162W,YNL255C
YNL162W,YOL097C
YNL162W,YPL240C
YNL162W,YPR144C
YNL163C,YNL209W
YNL163C,YNL255C
YNL163C,YPL131W
YNL165W,YNL209W
YNL165W,YNL255C
YNL165W,YPL031C
YNL166C,YOR244W
YNL166C,YPL031C
YNL166C,YPL153C
YNL168C,YNL209W
YNL168C,YPL037C
YNL169C,YOR090C
YNL172W,YOR163W
YNL172W,YOR179C
YNL172W,YOR249C
YNL172W,YOR315W
YNL172W,YOR359W
YNL172W,YPL209C
YNL172W,YPR152C
YNL172W,YPR171W
YNL173C,YNL255C
YNL175C,YNL209W
YNL175C,YNL255C
YNL175C,YNL308C
YNL175C,YNR051C
YNL175C,YOR198C
YNL175C,YOR206W
YNL175C,YOR294W
YNL175C,YOR310C
YNL175C,YPL043W
YNL175C,YPL093W
YNL175C,YPL131W
YNL175C,YPL198W
YNL175C,YPL211W
YNL175C,YPL220W
YNL175C,YPL240C
YNL175C,YPL249C-A
YNL175C,YPR016C
YNL175C,YPR102C
YNL175C,YPR144C
YNL175C,YPR190C
YNL176C,YNL197C
YNL177C,YNL209W
YNL177C,YNR016C
YNL177C,YOL027C
YNL177C,YPR042C
YNL177C,YPR191W
YNL178W,YNL189W
YNL178W,YNL207W
YNL178W,YNL209W
YNL178W,YNL255C
YNL178W,YNL308C
YNL178W,YNR013C
YNL178W,YNR051C
YNL178W,YNR054C
YNL178W,YOL076W
YNL178W,YOL120C
YNL178W,YOL127W
YNL178W,YOR046C
YNL178W,YOR056C
YNL178W,YOR117W
YNL178W,YOR185C
YNL178W,YOR197W
YNL178W,YOR198C
YNL178W,YOR253W
YNL178W,YOR254C
YNL178W,YOR293W
YNL178W,YPL082C
YNL178W,YPL169C
YNL178W,YPL203W
YNL178W,YPL204W
YNL178W,YPL235W
YNL178W,YPL239W
YNL178W,YPL240C
YNL178W,YPL248C
YNL178W,YPR041W
YNL178W,YPR051W
YNL178W,YPR112C
YNL178W,YPR129W
YNL178W,YPR144C
YNL180C,YNL183C
YNL181W,YNL209W
YNL182C,YNL209W
YNL182C,YNL225C
YNL182C,YNR053C
YNL182C,YOR198C
YNL182C,YPL031C
YNL182C,YPL093W
YNL182C,YPL190C
YNL182C,YPL227C
YNL182C,YPR016C
YNL182C,YPR018W
YNL182C,YPR019W
YNL182C,YPR144C
YNL183C,YNL209W
YNL183C,YOL066C
YNL183C,YOR322C
YNL183C,YPL077C
YNL183C,YPL180W
YNL183C,YPL204W
YNL183C,YPL239W
YNL183C,YPR042C
YNL183C,YPR135W
YNL185C,YNL255C
YNL185C,YPR042C
YNL186W,YNL248C
YNL186W,YOL041C
YNL186W,YOL077C
YNL186W,YOL113W
YNL186W,YOL120C
YNL186W,YOL123W
YNL186W,YOR051C
YNL186W,YOR061W
YNL186W,YOR206W
YNL186W,YOR310C
YNL186W,YOR341W
YNL186W,YPL031C
YNL186W,YPL042C
YNL186W,YPL043W
YNL186W,YPL048W
YNL186W,YPL093W
YNL186W,YPL126W
YNL186W,YPL150W
YNL186W,YPL153C
YNL186W,YPL240C
YNL186W,YPR036W
YNL186W,YPR074C
YNL186W,YPR112C
YNL186W,YPR137W
YNL187W,YNL307C
YNL187W,YPL178W
YNL188W,YOR257W
YNL188W,YPL255W
YNL189W,YNL209W
YNL189W,YNL224C
YNL189W,YNL232W
YNL189W,YNL246W
YNL189W,YNL282W
YNL189W,YNL331C
YNL189W,YOL004W
YNL189W,YOL021C
YNL189W,YOL051W
YNL189W,YOL082W
YNL189W,YOL135C
YNL189W,YOR001W
YNL189W,YOR020C
YNL189W,YOR095C
YNL189W,YOR098C
YNL189W,YOR124C
YNL189W,YOR155C
YNL189W,YOR229W
YNL189W,YOR244W
YNL189W,YOR284W
YNL189W,YOR308C
YNL189W,YOR310C
YNL189W,YOR380W
YNL189W,YPL020C
YNL189W,YPL031C
YNL189W,YPL049C
YNL189W,YPL088W
YNL189W,YPL089C
YNL189W,YPL111W
YNL189W,YPL139C
YNL189W,YPL153C
YNL189W,YPL169C
YNL189W,YPL178W
YNL189W,YPL235W
YNL189W,YPL239W
YNL189W,YPL240C
YNL189W,YPR018W
YNL189W,YPR023C
YNL189W,YPR025C
YNL189W,YPR042C
YNL189W,YPR089W
YNL189W,YPR119W
YNL189W,YPR190C
YNL189W,YPR193C
YNL190W,YNL251C
YNL190W,YOR198C
YNL190W,YPR042C
YNL191W,YNL197C
YNL191W,YNL209W
YNL192W,YPL204W
YNL192W,YPR042C
YNL193W,YNL209W
YNL193W,YPR088C
YNL194C,YPR042C
YNL194C,YPR079W
YNL196C,YPL031C
YNL197C,YNL201C
YNL197C,YNL209W
YNL197C,YNL238W
YNL197C,YNL268W
YNL197C,YNL277W
YNL197C,YNL278W
YNL197C,YNL281W
YNL197C,YNL298W
YNL197C,YNL300W
YNL197C,YNL305C
YNL197C,YNL309W
YNL197C,YNL316C
YNL197C,YNL321W
YNL197C,YNL322C
YNL197C,YNL326C
YNL197C,YNL327W
YNL197C,YNL328C
YNL197C,YNR009W
YNL197C,YNR014W
YNL197C,YNR030W
YNL197C,YNR039C
YNL197C,YNR044W
YNL197C,YNR046W
YNL197C,YNR047W
YNL197C,YNR052C
YNL197C,YNR067C
YNL197C,YOL007C
YNL197C,YOL036W
YNL197C,YOL063C
YNL197C,YOL078W
YNL197C,YOL128C
YNL197C,YOR023C
YNL197C,YOR025W
YNL197C,YOR044W
YNL197C,YOR049C
YNL197C,YOR052C
YNL197C,YOR058C
YNL197C,YOR062C
YNL197C,YOR085W
YNL197C,YOR098C
YNL197C,YOR107W
YNL197C,YOR129C
YNL197C,YOR137C
YNL197C,YOR147W
YNL197C,YOR149C
YNL197C,YOR171C
YNL197C,YOR172W
YNL197C,YOR204W
YNL197C,YOR226C
YNL197C,YOR233W
YNL197C,YOR269W
YNL197C,YOR273C
YNL197C,YOR288C
YNL197C,YOR298C-A
YNL197C,YOR301W
YNL197C,YOR307C
YNL197C,YOR316C
YNL197C,YOR359W
YNL197C,YOR372C
YNL197C,YPL006W
YNL197C,YPL039W
YNL197C,YPL049C
YNL197C,YPL068C
YNL197C,YPL069C
YNL197C,YPL089C
YNL197C,YPL113C
YNL197C,YPL116W
YNL197C,YPL125W
YNL197C,YPL128C
YNL197C,YPL135W
YNL197C,YPL137C
YNL197C,YPL141C
YNL197C,YPL162C
YNL197C,YPL165C
YNL197C,YPL188W
YNL197C,YPL203W
YNL197C,YPL204W
YNL197C,YPL235W
YNL197C,YPL256C
YNL197C,YPL265W
YNL197C,YPL268W
YNL197C,YPR042C
YNL197C,YPR083W
YNL197C,YPR119W
YNL197C,YPR120C
YNL197C,YPR129W
YNL197C,YPR138C
YNL197C,YPR149W
YNL197C,YPR166C
YNL197C,YPR181C
YNL199C,YNL216W
YNL199C,YPL075W
YNL199C,YPR048W
YNL200C,YNL209W
YNL201C,YNL307C
YNL201C,YOL016C
YNL201C,YOR047C
YNL201C,YOR355W
YNL201C,YPL031C
YNL201C,YPL153C
YNL201C,YPR040W
YNL201C,YPR115W
YNL206C,YNL255C
YNL206C,YNL312W
YNL206C,YNR052C
YNL206C,YOR038C
YNL206C,YOR290C
YNL206C,YPR018W
YNL207W,YNL209W
YNL207W,YNL244C
YNL207W,YNL302C
YNL207W,YOL040C
YNL207W,YOL078W
YNL207W,YOL121C
YNL207W,YOR039W
YNL207W,YOR046C
YNL207W,YOR056C
YNL207W,YOR061W
YNL207W,YOR096W
YNL207W,YOR119C
YNL207W,YOR145C
YNL207W,YOR167C
YNL207W,YOR182C
YNL207W,YOR204W
YNL207W,YOR290C
YNL207W,YOR369C
YNL207W,YPL012W
YNL207W,YPL031C
YNL207W,YPL042C
YNL207W,YPL081W
YNL207W,YPL090C
YNL207W,YPL169C
YNL207W,YPL204W
YNL207W,YPL266W
YNL207W,YPR115W
YNL207W,YPR132W
YNL207W,YPR143W
YNL207W,YPR164W
YNL208W,YNL255C
YNL208W,YNL271C
YNL208W,YOR153W
YNL208W,YOR198C
YNL208W,YPR190C
YNL209W,YNL218W
YNL209W,YNL220W
YNL209W,YNL221C
YNL209W,YNL222W
YNL209W,YNL229C
YNL209W,YNL232W
YNL209W,YNL234W
YNL209W,YNL239W
YNL209W,YNL240C
YNL209W,YNL241C
YNL209W,YNL243W
YNL209W,YNL244C
YNL209W,YNL246W
YNL209W,YNL247W
YNL209W,YNL248C
YNL209W,YNL251C
YNL209W,YNL253W
YNL209W,YNL255C
YNL209W,YNL256W
YNL209W,YNL261W
YNL209W,YNL262W
YNL209W,YNL263C
YNL209W,YNL264C
YNL209W,YNL277W
YNL209W,YNL278W
YNL209W,YNL281W
YNL209W,YNL284C
YNL209W,YNL288W
YNL209W,YNL289W
YNL209W,YNL290W
YNL209W,YNL292W
YNL209W,YNL298W
YNL209W,YNL300W
YNL209W,YNL301C
YNL209W,YNL302C
YNL209W,YNL304W
YNL209W,YNL307C
YNL209W,YNL309W
YNL209W,YNL310C
YNL209W,YNL312W
YNL209W,YNL313C
YNL209W,YNL315C
YNL209W,YNL316C
YNL209W,YNL317W
YNL209W,YNL330C
YNL209W,YNL333W
YNL209W,YNR003C
YNL209W,YNR007C
YNL209W,YNR009W
YNL209W,YNR012W
YNL209W,YNR013C
YNL209W,YNR015W
YNL209W,YNR016C
YNL209W,YNR018W
YNL209W,YNR020C
YNL209W,YNR023W
YNL209W,YNR026C
YNL209W,YNR027W
YNL209W,YNR029C
YNL209W,YNR032W
YNL209W,YNR033W
YNL209W,YNR034W
YNL209W,YNR035C
YNL209W,YNR036C
YNL209W,YNR037C
YNL209W,YNR038W
YNL209W,YNR041C
YNL209W,YNR043W
YNL209W,YNR046W
YNL209W,YNR050C
YNL209W,YNR051C
YNL209W,YNR052C
YNL209W,YNR053C
YNL209W,YNR074C
YNL209W,YOL006C
YNL209W,YOL008W
YNL209W,YOL010W
YNL209W,YOL012C
YNL209W,YOL021C
YNL209W,YOL022C
YNL209W,YOL026C
YNL209W,YOL038W
YNL209W,YOL040C
YNL209W,YOL044W
YNL209W,YOL049W
YNL209W,YOL051W
YNL209W,YOL052C
YNL209W,YOL054W
YNL209W,YOL057W
YNL209W,YOL058W
YNL209W,YOL059W
YNL209W,YOL061W
YNL209W,YOL062C
YNL209W,YOL064C
YNL209W,YOL066C
YNL209W,YOL070C
YNL209W,YOL071W
YNL209W,YOL072W
YNL209W,YOL077C
YNL209W,YOL078W
YNL209W,YOL080C
YNL209W,YOL083W
YNL209W,YOL086C
YNL209W,YOL087C
YNL209W,YOL096C
YNL209W,YOL097C
YNL209W,YOL098C
YNL209W,YOL102C
YNL209W,YOL111C
YNL209W,YOL115W
YNL209W,YOL120C
YNL209W,YOL121C
YNL209W,YOL124C
YNL209W,YOL125W
YNL209W,YOL126C
YNL209W,YOL127W
YNL209W,YOL130W
YNL209W,YOL133W
YNL209W,YOL135C
YNL209W,YOL139C
YNL209W,YOL142W
YNL209W,YOL143C
YNL209W,YOL146W
YNL209W,YOL147C
YNL209W,YOL151W
YNL209W,YOR001W
YNL209W,YOR005C
YNL209W,YOR007C
YNL209W,YOR010C
YNL209W,YOR018W
YNL209W,YOR020C
YNL209W,YOR021C
YNL209W,YOR023C
YNL209W,YOR025W
YNL209W,YOR026W
YNL209W,YOR027W
YNL209W,YOR038C
YNL209W,YOR043W
YNL209W,YOR048C
YNL209W,YOR052C
YNL209W,YOR057W
YNL209W,YOR061W
YNL209W,YOR063W
YNL209W,YOR065W
YNL209W,YOR066W
YNL209W,YOR069W
YNL209W,YOR070C
YNL209W,YOR074C
YNL209W,YOR081C
YNL209W,YOR089C
YNL209W,YOR095C
YNL209W,YOR096W
YNL209W,YOR098C
YNL209W,YOR101W
YNL209W,YOR103C
YNL209W,YOR109W
YNL209W,YOR111W
YNL209W,YOR112W
YNL209W,YOR113W
YNL209W,YOR114W
YNL209W,YOR115C
YNL209W,YOR116C
YNL209W,YOR117W
YNL209W,YOR122C
YNL209W,YOR125C
YNL209W,YOR126C
YNL209W,YOR128C
YNL209W,YOR130C
YNL209W,YOR132W
YNL209W,YOR133W
YNL209W,YOR136W
YNL209W,YOR138C
YNL209W,YOR140W
YNL209W,YOR142W
YNL209W,YOR143C
YNL209W,YOR145C
YNL209W,YOR151C
YNL209W,YOR155C
YNL209W,YOR156C
YNL209W,YOR157C
YNL209W,YOR159C
YNL209W,YOR163W
YNL209W,YOR164C
YNL209W,YOR165W
YNL209W,YOR167C
YNL209W,YOR168W
YNL209W,YOR171C
YNL209W,YOR176W
YNL209W,YOR184W
YNL209W,YOR185C
YNL209W,YOR188W
YNL209W,YOR196C
YNL209W,YOR197W
YNL209W,YOR198C
YNL209W,YOR201C
YNL209W,YOR202W
YNL209W,YOR204W
YNL209W,YOR207C
YNL209W,YOR209C
YNL209W,YOR212W
YNL209W,YOR213C
YNL209W,YOR217W
YNL209W,YOR221C
YNL209W,YOR222W
YNL209W,YOR224C
YNL209W,YOR229W
YNL209W,YOR230W
YNL209W,YOR231W
YNL209W,YOR232W
YNL209W,YOR233W
YNL209W,YOR234C
YNL209W,YOR236W
YNL209W,YOR238W
YNL209W,YOR241W
YNL209W,YOR243C
YNL209W,YOR244W
YNL209W,YOR246C
YNL209W,YOR250C
YNL209W,YOR251C
YNL209W,YOR253W
YNL209W,YOR258W
YNL209W,YOR261C
YNL209W,YOR262W
YNL209W,YOR265W
YNL209W,YOR269W
YNL209W,YOR272W
YNL209W,YOR275C
YNL209W,YOR276W
YNL209W,YOR278W
YNL209W,YOR280C
YNL209W,YOR281C
YNL209W,YOR283W
YNL209W,YOR285W
YNL209W,YOR286W
YNL209W,YOR293W
YNL209W,YOR294W
YNL209W,YOR297C
YNL209W,YOR298C-A
YNL209W,YOR303W
YNL209W,YOR312C
YNL209W,YOR317W
YNL209W,YOR322C
YNL209W,YOR323C
YNL209W,YOR324C
YNL209W,YOR332W
YNL209W,YOR335C
YNL209W,YOR341W
YNL209W,YOR347C
YNL209W,YOR349W
YNL209W,YOR352W
YNL209W,YOR359W
YNL209W,YOR360C
YNL209W,YOR361C
YNL209W,YOR362C
YNL209W,YOR367W
YNL209W,YOR369C
YNL209W,YOR370C
YNL209W,YOR372C
YNL209W,YOR373W
YNL209W,YOR375C
YNL209W,YOR377W
YNL209W,YOR382W
YNL209W,YOR383C
YNL209W,YPL001W
YNL209W,YPL002C
YNL209W,YPL003W
YNL209W,YPL004C
YNL209W,YPL009C
YNL209W,YPL010W
YNL209W,YPL015C
YNL209W,YPL016W
YNL209W,YPL019C
YNL209W,YPL020C
YNL209W,YPL022W
YNL209W,YPL023C
YNL209W,YPL028W
YNL209W,YPL030W
YNL209W,YPL031C
YNL209W,YPL032C
YNL209W,YPL039W
YNL209W,YPL041C
YNL209W,YPL042C
YNL209W,YPL048W
YNL209W,YPL059W
YNL209W,YPL061W
YNL209W,YPL065W
YNL209W,YPL066W
YNL209W,YPL068C
YNL209W,YPL069C
YNL209W,YPL070W
YNL209W,YPL074W
YNL209W,YPL078C
YNL209W,YPL079W
YNL209W,YPL081W
YNL209W,YPL084W
YNL209W,YPL086C
YNL209W,YPL090C
YNL209W,YPL091W
YNL209W,YPL093W
YNL209W,YPL099C
YNL209W,YPL100W
YNL209W,YPL101W
YNL209W,YPL106C
YNL209W,YPL110C
YNL209W,YPL111W
YNL209W,YPL113C
YNL209W,YPL117C
YNL209W,YPL118W
YNL209W,YPL119C
YNL209W,YPL120W
YNL209W,YPL122C
YNL209W,YPL125W
YNL209W,YPL126W
YNL209W,YPL127C
YNL209W,YPL128C
YNL209W,YPL129W
YNL209W,YPL131W
YNL209W,YPL132W
YNL209W,YPL134C
YNL209W,YPL137C
YNL209W,YPL139C
YNL209W,YPL140C
YNL209W,YPL143W
YNL209W,YPL145C
YNL209W,YPL150W
YNL209W,YPL151C
YNL209W,YPL152W
YNL209W,YPL155C
YNL209W,YPL157W
YNL209W,YPL160W
YNL209W,YPL161C
YNL209W,YPL169C
YNL209W,YPL170W
YNL209W,YPL173W
YNL209W,YPL177C
YNL209W,YPL178W
YNL209W,YPL179W
YNL209W,YPL180W
YNL209W,YPL183C
YNL209W,YPL183W-A
YNL209W,YPL184C
YNL209W,YPL196W
YNL209W,YPL198W
YNL209W,YPL202C
YNL209W,YPL203W
YNL209W,YPL206C
YNL209W,YPL207W
YNL209W,YPL208W
YNL209W,YPL210C
YNL209W,YPL212C
YNL209W,YPL214C
YNL209W,YPL215W
YNL209W,YPL218W
YNL209W,YPL220W
YNL209W,YPL225W
YNL209W,YPL226W
YNL209W,YPL231W
YNL209W,YPL235W
YNL209W,YPL240C
YNL209W,YPL241C
YNL209W,YPL243W
YNL209W,YPL245W
YNL209W,YPL247C
YNL209W,YPL249C-A
YNL209W,YPL252C
YNL209W,YPL253C
YNL209W,YPL254W
YNL209W,YPL256C
YNL209W,YPL259C
YNL209W,YPL262W
YNL209W,YPL263C
YNL209W,YPL266W
YNL209W,YPL267W
YNL209W,YPL273W
YNL209W,YPR006C
YNL209W,YPR009W
YNL209W,YPR010C
YNL209W,YPR011C
YNL209W,YPR015C
YNL209W,YPR016C
YNL209W,YPR019W
YNL209W,YPR029C
YNL209W,YPR031W
YNL209W,YPR032W
YNL209W,YPR033C
YNL209W,YPR034W
YNL209W,YPR035W
YNL209W,YPR036W
YNL209W,YPR040W
YNL209W,YPR041W
YNL209W,YPR042C
YNL209W,YPR045C
YNL209W,YPR048W
YNL209W,YPR056W
YNL209W,YPR058W
YNL209W,YPR060C
YNL209W,YPR063C
YNL209W,YPR067W
YNL209W,YPR069C
YNL209W,YPR074C
YNL209W,YPR080W
YNL209W,YPR082C
YNL209W,YPR086W
YNL209W,YPR098C
YNL209W,YPR102C
YNL209W,YPR103W
